Dataset split,Image,Path,Ridge coherence,Sharpness Laplacian variance,Local contrast,Intensity dynamic range,Foreground usable-area ratio,Valid ridge-frequency-block ratio,Mean valid ridge frequency,Eligible frequency-block ratio,Orientation confidence valid ratio,Entropy,Log sharpness,Ridge coherence score,Log sharpness score,Local contrast score,Intensity dynamic range score,Foreground usable-area ratio score,Valid ridge-frequency-block ratio score,Orientation confidence valid ratio score,Entropy score,Diagnostic quality score,Quality band vs Real,Selected for screening24
Real,173__F_Right_index_finger.BMP,data\SOCOFing\Real\173__F_Right_index_finger.BMP,0.587490439414978,1326.4334537303075,0.1580480933189392,1.0,1.0,1.0,0.11243005371980587,0.921875,0.7478485107421875,-1.3999432493122688,3.122685466604311,0.1939695666615719,0.5351584453149472,0.2011234380088448,0.5,1.0,0.5,0.2658947038545911,0.3447987853049256,0.44261811739311,Lower quality,False
Real,174__F_Right_middle_finger.BMP,data\SOCOFing\Real\174__F_Right_middle_finger.BMP,0.7025111317634583,1552.2737552439794,0.18612101674079895,1.0,1.0,1.0,0.11229359299181166,1.0,0.877899169921875,-0.9564766276585641,3.190968314800794,0.6954805106457118,0.6822218362760604,0.48025895861658124,0.5,1.0,0.5,0.8000846129739896,0.6590892943281019,0.6646419016050557,Medium quality,False
Real,175__M_Right_thumb_finger.BMP,data\SOCOFing\Real\175__M_Right_thumb_finger.BMP,0.7732594013214111,1733.6540958201513,0.2107716053724289,1.0,1.0,1.0,0.11541051957996368,1.0,0.954345703125,-0.6505916889423601,3.2389624499670706,1.0,0.7855886472721216,0.7253654189440871,0.5,1.0,0.5,1.0,0.8758738918546105,0.7983534947588524,Higher quality,False
Real,177__F_Left_little_finger.BMP,data\SOCOFing\Real\177__F_Left_little_finger.BMP,0.4732052683830261,555.6899539744481,0.11621899902820587,1.0,1.0,1.0,0.10518716079892425,0.8125,0.5950164794921875,-2.059330861738541,2.7448325454755005,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.25,Lower quality,False
Real,178__M_Left_ring_finger.BMP,data\SOCOFing\Real\178__M_Left_ring_finger.BMP,0.7230765223503113,1439.70017736312,0.17311441898345947,1.0,1.0,1.0,0.12200445299039221,0.984375,0.870452880859375,-0.8952582683966854,3.1582720581547714,0.7851493192403202,0.6118026534050889,0.35093137196761454,0.5,1.0,0.5,0.7694985897837671,0.702475534361752,0.6524821835948178,Medium quality,False
Real,179__M_Right_index_finger.BMP,data\SOCOFing\Real\179__M_Right_index_finger.BMP,0.566830575466156,1545.4675723826513,0.1941927969455719,1.0,1.0,1.0,0.11262222486905472,1.0,0.719879150390625,-1.119130676950153,3.189059896954792,0.10388883718581562,0.6781116035131245,0.5605185217490788,0.5,1.0,0.5,0.15100908806016922,0.543814273728122,0.5046677905295388,Lower quality,False
Real,17__M_Right_middle_finger.BMP,data\SOCOFing\Real\17__M_Right_middle_finger.BMP,0.6597682237625122,853.1315128123388,0.18191581964492798,1.0,1.0,1.0,0.091513266270488,1.0,0.8085784912109375,-0.9988713222762062,2.9310159841408225,0.5091137300038725,0.12235252436488996,0.4384457187564227,0.5,1.0,0.5,0.5153462864305862,0.6290436279787965,0.5267877359418209,Lower quality,False
Real,180__F_Right_thumb_finger.BMP,data\SOCOFing\Real\180__F_Right_thumb_finger.BMP,0.7093793749809265,1850.4712071750032,0.20712098479270935,1.0,0.916046142578125,1.0,0.1186545446156556,0.953125,0.8926608255321984,-0.5198877867713403,3.267282331980551,0.7254272886486586,0.8465822641250218,0.6890664606650272,0.5,0.0,0.5,0.8607188882530967,0.9685054314989248,0.6362875416488412,Medium quality,False
Real,182__M_Left_little_finger.BMP,data\SOCOFing\Real\182__M_Left_little_finger.BMP,0.7622134685516357,2024.4322330271825,0.2140926718711853,1.0,1.0,1.0,0.12057018151610749,1.0,0.9297943115234375,-0.6104965085998166,3.3063032435322235,0.9557934566848821,0.9306230990162384,0.7583875453600851,0.5,1.0,0.5,1.0,0.904289862806928,0.8186367454835168,Higher quality,False
Real,183__M_Left_ring_finger.BMP,data\SOCOFing\Real\183__M_Left_ring_finger.BMP,0.6902533173561096,2008.3462039744481,0.19284357130527496,1.0,1.0,1.0,0.11718009952107664,0.96875,0.8347320556640625,-0.8629145185450716,3.302838579745752,0.6420342311190087,0.9231611196402091,0.5471028615464677,0.5,1.0,0.5,0.6227734252585398,0.7253979666446487,0.6825587005261092,Medium quality,True
Real,184__M_Right_index_finger.BMP,data\SOCOFing\Real\184__M_Right_index_finger.BMP,0.7501394748687744,1817.7786380564794,0.23642078042030334,1.0,1.0,1.0,0.10792210866093903,1.0,0.8857421875,-0.650170371066217,3.259540995429466,0.9031486686392263,0.8299094504705907,0.9804010531941484,0.5,1.0,0.5,0.8323002193669699,0.8761724852622943,0.8027414846166536,Higher quality,True
Real,185__M_Right_middle_finger.BMP,data\SOCOFing\Real\185__M_Right_middle_finger.BMP,0.6274850368499756,1535.8526737010106,0.16595017910003662,1.0,1.0,1.0,0.12272466663416709,0.9375,0.772674560546875,-1.324522027693848,3.1863495580995496,0.36835321802338106,0.6722742426936301,0.2796956905401237,0.5,1.0,0.5,0.3678690065810092,0.3982507769006164,0.5108053668423451,Lower quality,False
Real,186__M_Right_thumb_finger.BMP,data\SOCOFing\Real\186__M_Right_thumb_finger.BMP,0.6311788558959961,1228.1025516306981,0.19213908910751343,1.0,1.0,1.0,0.10311571464608132,0.90625,0.7686614990234375,-1.1484499631163732,3.0892346337006975,0.3844589346457764,0.46311410259620966,0.5400980333682266,0.5,1.0,0.5,0.35138514572234414,0.5230353178305728,0.5327614417703912,Lower quality,False
Real,188__M_Left_little_finger.BMP,data\SOCOFing\Real\188__M_Left_little_finger.BMP,0.6657400727272034,1726.99363439437,0.18038266897201538,1.0,1.0,1.0,0.11857486803675128,0.984375,0.8058319091796875,-0.9718936669164503,3.2372907367843125,0.5351520675452527,0.7819882144275018,0.42320124974183054,0.5,1.0,0.5,0.5040645565653401,0.6481630399508895,0.6115711410288518,Medium quality,False
Real,189__F_Left_ring_finger.BMP,data\SOCOFing\Real\189__F_Left_ring_finger.BMP,0.718772292137146,1869.0261661326513,0.2007765918970108,1.0,1.0,1.0,0.1154495403856528,1.0,0.88446044921875,-0.8587217986491651,3.2716153814898417,0.7663820999404262,0.8559145191622614,0.6259827059997811,0.5,1.0,0.5,0.8270354120965218,0.7283694012598677,0.7254605173073573,Higher quality,False
Real,18__M_Right_index_finger.BMP,data\SOCOFing\Real\18__M_Right_index_finger.BMP,0.7447116374969482,1362.6888553416356,0.19998586177825928,1.0,1.0,1.0,0.10498937574117721,1.0,0.919677734375,-1.007193724697599,3.134396704085549,0.8794823196670807,0.5603813869735303,0.6181202949483531,0.5,1.0,0.5,0.9716922594797872,0.6231454341450388,0.7066027119017237,Higher quality,False
Real,190__M_Right_middle_finger.BMP,data\SOCOFing\Real\190__M_Right_middle_finger.BMP,0.7744541168212891,1707.5359012400731,0.20379172265529633,1.0,1.0,1.0,0.11753864283371568,1.0,0.9217376708984375,-0.8028325865091746,3.232369843566775,1.0,0.771389897833469,0.6559628431328832,0.5,1.0,0.5,0.9801535568787217,0.7679788060598944,0.771935637988121,Higher quality,False
Real,191__F_Right_thumb_finger.BMP,data\SOCOFing\Real\191__F_Right_thumb_finger.BMP,0.7592445611953735,1613.3372012889013,0.24993044137954712,1.0,1.0,1.0,0.10036780782254313,1.0,0.8841552734375,-0.9291578252032086,3.2077251481415345,0.942848485650197,0.718311671394954,1.0,0.5,1.0,0.5,0.8257818865559389,0.6784504816426727,0.7706740656554704,Higher quality,False
Real,193__M_Left_little_finger.BMP,data\SOCOFing\Real\193__M_Left_little_finger.BMP,0.7076749205589294,1310.0699283396825,0.1977410465478897,1.0,1.0,1.0,0.10281591274293446,0.984375,0.8426361083984375,-0.9677557693629621,3.117294477855393,0.7179955602465735,0.5235476659319932,0.5957995819046428,0.5,1.0,0.5,0.6552397367596366,0.6510956212656274,0.6429597707635591,Medium quality,False
Real,194__M_Left_ring_finger.BMP,data\SOCOFing\Real\194__M_Left_ring_finger.BMP,0.5316104292869568,2121.794629267417,0.19852210581302643,1.0,1.0,1.0,0.12415712151337588,1.0,0.6837005615234375,-0.5389490802477129,3.326703345780105,0.0,0.9745595822146856,0.6035658334390186,0.5,1.0,0.5,0.0024036352240676003,0.9549964471992961,0.5669406872596335,Medium quality,False
Real,195__M_Right_index_finger.BMP,data\SOCOFing\Real\195__M_Right_index_finger.BMP,0.7098790407180786,1195.314160517417,0.20645862817764282,1.0,1.0,1.0,0.10025649616156265,1.0,0.8816375732421875,-0.9603037166510509,3.077482064487315,0.7276059212963953,0.437802143199732,0.6824804968237763,0.5,1.0,0.5,0.8154403008461301,0.6563769870454471,0.6649632311514351,Medium quality,True
Real,196__M_Right_middle_finger.BMP,data\SOCOFing\Real\196__M_Right_middle_finger.BMP,0.6936131715774536,2250.8533145701513,0.18694257736206055,1.0,1.0,1.0,0.13308287437067284,1.0,0.8858184814453125,-0.5948347248843119,3.3523471934685376,0.6566838009293715,1.0,0.4884279244303839,0.5,1.0,0.5,0.8326136007521157,0.9153895707348916,0.7366393621058454,Higher quality,False
Real,197__M_Right_thumb_finger.BMP,data\SOCOFing\Real\197__M_Right_thumb_finger.BMP,0.8311923146247864,1581.4268619334325,0.24637749791145325,1.0,1.0,1.0,0.10253037479631719,1.0,0.95947265625,-0.59242050232125,3.199049111399882,1.0,0.6996257580648716,1.0,0.5,1.0,0.5,1.0,0.9171005613736245,0.827090789929812,Higher quality,False
Real,199__M_Left_little_finger.BMP,data\SOCOFing\Real\199__M_Left_little_finger.BMP,0.5255261659622192,1227.8581668650731,0.1504804790019989,1.0,1.0,1.0,0.109042108699035,0.859375,0.655029296875,-1.6480803562426292,3.089148203201445,0.0,0.4629279539126341,0.12587691201031542,0.5,1.0,0.5,0.0,0.1689408202705693,0.34471821077418985,Lower quality,False
Real,19__M_Left_thumb_finger.BMP,data\SOCOFing\Real\19__M_Left_thumb_finger.BMP,0.7784320116043091,1949.563702753745,0.23168571293354034,1.0,1.0,1.0,0.11303589987394454,1.0,0.9253692626953125,-0.6427671344548247,3.289937430497297,1.0,0.8953754193379347,0.9333191904266548,0.5,1.0,0.5,0.9950705108116582,0.8814192544426599,0.8381480468773634,Higher quality,False
Real,1__M_Right_little_finger.BMP,data\SOCOFing\Real\1__M_Right_little_finger.BMP,0.6267892122268677,1505.6036197459325,0.18308377265930176,1.0,1.0,1.0,0.11004748558692153,0.984375,0.7771759033203125,-1.4583510712321868,3.1777106502076466,0.36531929728740603,0.6536682951923161,0.4500589436355508,0.5,1.0,0.5,0.3863585083046068,0.3034044093004994,0.5198511817150474,Lower quality,False
Real,200__M_Right_ring_finger.BMP,data\SOCOFing\Real\200__M_Right_ring_finger.BMP,0.6809412837028503,1367.723340204917,0.19007518887519836,1.0,1.0,1.0,0.10863294446486654,1.0,0.8257904052734375,-1.3552917909904312,3.1359982582221377,0.6014320864743816,0.563830715587603,0.519576199672022,0.5,1.0,0.5,0.5860451269194612,0.37644384917076035,0.5809159972280286,Medium quality,False
Real,202__M_Left_index_finger.BMP,data\SOCOFing\Real\202__M_Left_index_finger.BMP,0.6305586695671082,748.0791141306981,0.14469097554683685,1.0,1.0,1.0,0.10535209942458575,0.984375,0.781982421875,-1.4706401959143907,2.8739475297006996,0.38175481050171095,0.0,0.06831055040514816,0.5,1.0,0.5,0.4061015355687873,0.29469494828759096,0.39385773059540463,Lower quality,False
Real,203__M_Left_middle_finger.BMP,data\SOCOFing\Real\203__M_Left_middle_finger.BMP,0.6470305919647217,1382.1195499217138,0.20614561438560486,1.0,1.0,1.0,0.09819258490128929,0.90625,0.7677459716796875,-1.5249637369760332,3.1405456100611735,0.45357536019752237,0.5736245217776661,0.6793681288496635,0.5,1.0,0.5,0.34762456910059547,0.2561951547551313,0.5387984668350724,Lower quality,False
Real,204__F_Left_thumb_finger.BMP,data\SOCOFing\Real\204__F_Left_thumb_finger.BMP,0.7128370404243469,984.816144159995,0.15064240992069244,1.0,1.0,1.0,0.11692412689953904,1.0,0.8932037353515625,-0.6807980305500948,2.9933551594014607,0.7405033330116799,0.2566147987967985,0.1274870282996939,0.5,1.0,0.5,0.8629489188342215,0.8544662683355708,0.6052525434097455,Medium quality,False
Real,205__F_Right_little_finger.BMP,data\SOCOFing\Real\205__F_Right_little_finger.BMP,0.5373581051826477,968.0156680857763,0.14030857384204865,1.0,1.0,1.0,0.10547319415585796,0.84375,0.6378326416015625,-1.9765521409532918,2.9858823867589366,0.0,0.24052040154012938,0.024735324448248178,0.5,1.0,0.5,0.0,0.0,0.2831569657485472,Lower quality,False
Real,206__M_Right_ring_finger.BMP,data\SOCOFing\Real\206__M_Right_ring_finger.BMP,0.7324362397193909,1919.4189843027764,0.1994725465774536,1.0,0.9343719482421875,1.0,0.12183450850897067,0.9375,0.9094308810320895,-0.5251426683177418,3.283169785944027,0.8259593734779557,0.8807996835109891,0.6130162840956329,0.5,0.0,0.5,0.929602771502289,0.9647812292355925,0.6517699177278075,Medium quality,False
Real,208__M_Left_index_finger.BMP,data\SOCOFing\Real\208__M_Left_index_finger.BMP,0.7316367626190186,2009.0287296092138,0.20441696047782898,1.0,1.0,1.0,0.11874764533850438,1.0,0.880645751953125,-0.9496898999712253,3.3029861473114823,0.8224735092641786,0.9234789415703922,0.6621797263008258,0.5,1.0,0.5,0.8113663428392356,0.6638991356900095,0.7354247069580802,Higher quality,False
Real,209__F_Left_middle_finger.BMP,data\SOCOFing\Real\209__F_Left_middle_finger.BMP,0.6174449920654297,616.3337833201513,0.1378982961177826,1.0,1.0,1.0,0.10248833163024883,0.984375,0.7646942138671875,-1.2910087347356276,2.7898159735191004,0.32457681366749835,0.0,0.0007693798523837704,0.5,1.0,0.5,0.3350893136947666,0.4220020794532286,0.38530469833348463,Lower quality,False
Real,20__M_Left_thumb_finger.BMP,data\SOCOFing\Real\20__M_Left_thumb_finger.BMP,0.6602548360824585,1550.6257449900731,0.21211235225200653,1.0,1.0,1.0,0.10594926167150212,1.0,0.832061767578125,-0.7933916327107544,3.190506990270859,0.5112354474005232,0.681228263929597,0.7386967728829036,0.5,1.0,0.5,0.6118050767784395,0.7746697316675646,0.6647044115823786,Medium quality,False
Real,210__M_Right_little_finger.BMP,data\SOCOFing\Real\210__M_Right_little_finger.BMP,0.6434361934661865,1795.7220889842138,0.19542761147022247,1.0,1.0,1.0,0.10997189871086631,0.984375,0.788360595703125,-1.1588866370837625,3.2542391248926994,0.43790313507654954,0.8184906084016413,0.5727965659702922,0.5,1.0,0.5,0.4323002193669697,0.5156387125088736,0.5971411551655408,Medium quality,False
Real,211__M_Right_ring_finger.BMP,data\SOCOFing\Real\211__M_Right_ring_finger.BMP,0.5761560201644897,1409.6401492869481,0.1735469400882721,1.0,1.0,1.0,0.11342936489385347,1.0,0.74560546875,-0.7542163711277332,3.149108260793751,0.14454945640347627,0.5920662313080745,0.3552320285808013,0.5,1.0,0.5,0.25668129113130683,0.8024337443414618,0.5188703439706401,Lower quality,False
Real,213__M_Left_index_finger.BMP,data\SOCOFing\Real\213__M_Left_index_finger.BMP,0.704774022102356,892.2330447947606,0.14555418491363525,1.0,1.0,1.0,0.12040087869948568,1.0,0.8686981201171875,-0.8896475155836724,2.9504783037590627,0.7053471202689165,0.16426926912034395,0.07689363925463799,0.5,1.0,0.5,0.7622908179254155,0.7064519471772854,0.551906599218325,Medium quality,False
Real,214__M_Left_middle_finger.BMP,data\SOCOFing\Real\214__M_Left_middle_finger.BMP,0.5944591760635376,1406.4656497752294,0.17654110491275787,1.0,1.0,1.0,0.11011373965055868,0.9375,0.75177001953125,-1.4579075724671895,3.1481291298213465,0.22435451413178384,0.5899574393522597,0.3850036966222354,0.5,1.0,0.5,0.2820025070510812,0.30371872258992433,0.4731296099684105,Lower quality,False
Real,215__M_Left_thumb_finger.BMP,data\SOCOFing\Real\215__M_Left_thumb_finger.BMP,0.7216324806213379,1505.1316654002294,0.18549419939517975,1.0,1.0,1.0,0.1146059530810605,1.0,0.9011688232421875,-0.48482802836104827,3.1775744926578686,0.7788530371030522,0.6533750474514237,0.4740263698880724,0.5,1.0,0.5,0.895665935443435,0.9933527340442893,0.724409140491284,Higher quality,False
Real,216__M_Right_little_finger.BMP,data\SOCOFing\Real\216__M_Right_little_finger.BMP,0.6523113250732422,1734.0392785831841,0.17591577768325806,1.0,0.98577880859375,1.0,0.11862056368221412,0.96875,0.7989288588941861,-1.1524761210015249,3.2390589306711792,0.4766003080752371,0.7857964414676377,0.3787859244602985,0.5,0.0,0.5,0.47570991516699346,0.5201819278585984,0.4546343146285956,Lower quality,False
Real,217__M_Right_ring_finger.BMP,data\SOCOFing\Real\217__M_Right_ring_finger.BMP,0.5963615775108337,1304.6378604685888,0.17583122849464417,1.0,1.0,1.0,0.10075148755036857,0.953125,0.749481201171875,-1.5394996936377887,3.115489977554556,0.23264932723184503,0.5196612443745946,0.37794523247300366,0.5,1.0,0.5,0.27260106549670954,0.2458933349669231,0.4560937755678845,Lower quality,False
Real,219__M_Left_index_finger.BMP,data\SOCOFing\Real\219__M_Left_index_finger.BMP,0.648858368396759,1143.9695903419972,0.17452338337898254,1.0,0.9904937744140625,1.0,0.10561396535817273,0.921875,0.7668725833038066,-1.5480110780044556,3.0584144799445925,0.4615447947845254,0.39673555452695775,0.3649410283240968,0.5,0.015408929276965626,0.5,0.3440370805013018,0.23986120719343637,0.3528160743259105,Lower quality,False
Real,21__M_Left_middle_finger.BMP,data\SOCOFing\Real\21__M_Left_middle_finger.BMP,0.7223941087722778,1561.7567569529638,0.20727381110191345,1.0,1.0,1.0,0.10448247192021606,0.96875,0.835296630859375,-0.9987718592463537,3.1936133936006357,0.7821738730773788,0.6879186440094566,0.6905860477326508,0.5,1.0,0.5,0.6250924475086181,0.6291141187096767,0.6768606413797227,Medium quality,False
Real,220__F_Left_thumb_finger.BMP,data\SOCOFing\Real\220__F_Left_thumb_finger.BMP,0.6810568571090698,1751.7732364451513,0.18645793199539185,1.0,1.0,1.0,0.11718092912348448,0.96875,0.831817626953125,-0.7980742871799783,3.2434778869151373,0.6019360073504357,0.7953137171365622,0.4836089843185089,0.5,1.0,0.5,0.6108022563459732,0.7713510741072188,0.6578765049073374,Medium quality,False
Real,221__M_Right_little_finger.BMP,data\SOCOFing\Real\221__M_Right_little_finger.BMP,0.48620328307151794,589.8927327762824,0.1276102066040039,1.0,0.88116455078125,1.0,0.09969694115552828,0.78125,0.6018563413451549,-2.2336017947076128,2.770773045881641,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.125,Lower quality,False
Real,222__M_Right_ring_finger.BMP,data\SOCOFing\Real\222__M_Right_ring_finger.BMP,0.721469521522522,2112.4130069529638,0.23082232475280762,1.0,1.0,1.0,0.11508672844445422,1.0,0.9049835205078125,-0.43391586079206457,3.3247788329456505,0.778142506068946,0.9704146850573688,0.9247343235891763,0.5,1.0,0.5,0.9113350047007212,1.0,0.8230783149270264,Higher quality,False
Real,224__M_Left_index_finger.BMP,data\SOCOFing\Real\224__M_Left_index_finger.BMP,0.6267414689064026,1432.1361514842138,0.17677557468414307,1.0,1.0,1.0,0.1079240428880188,0.953125,0.7670135498046875,-1.4017027515426665,3.155984307795514,0.3651111278074064,0.606875437648992,0.3873350833723385,0.5,1.0,0.5,0.34461610780319657,0.34355180340230346,0.5059361950042796,Lower quality,False
Real,225__M_Left_middle_finger.BMP,data\SOCOFing\Real\225__M_Left_middle_finger.BMP,0.692291796207428,1777.5152408396825,0.19019624590873718,1.0,1.0,1.0,0.11800641703180706,1.0,0.8762359619140625,-0.7153769167638504,3.2498133331622525,0.6509223662201176,0.8089586108831094,0.5207798975403306,0.5,1.0,0.5,0.7932528987778129,0.8299597661121358,0.7004841924416882,Higher quality,False
Real,226__M_Left_thumb_finger.BMP,data\SOCOFing\Real\226__M_Left_thumb_finger.BMP,0.7284464240074158,5426.597981870174,0.24539652466773987,1.0,1.0,0.96875,0.13148837529290053,1.0,0.8730010986328125,-1.268008266142605,3.734527648975372,0.8085630580569607,1.0,1.0,0.5,1.0,0.5,0.7799655280476342,0.43830280791598425,0.7533539242525723,Higher quality,False
Real,227__M_Right_little_finger.BMP,data\SOCOFing\Real\227__M_Right_little_finger.BMP,0.7067142724990845,1549.286328486167,0.2108457088470459,1.0,1.0,1.0,0.10718554600476,1.0,0.85888671875,-1.0332899584438302,3.190131688508081,0.7138069616084282,0.6804199621184446,0.7261022467997124,0.5,1.0,0.5,0.7219899717956756,0.6046506970279454,0.6808712299187757,Medium quality,False
Real,228__M_Right_ring_finger.BMP,data\SOCOFing\Real\228__M_Right_ring_finger.BMP,0.6405836343765259,816.1539432322606,0.13968153297901154,1.0,1.0,1.0,0.11248289512049267,0.90625,0.78131103515625,-1.2502791419216042,2.9117720832521874,0.42546546344880476,0.08090619641063188,0.018500513234753522,0.5,1.0,0.5,0.40334377937950494,0.4508676666987601,0.4223854523965569,Lower quality,False
